count, author, comment, isLiked?
358,Elyzer Furagganan,@Zuhayr Zaheer free to leave. Let me send you out,False
359,Vincent,OnePlus has it all,False
360,? ? ?,2. Samsungs already had one.,False
361,Zuhayr Zaheer,Elyzer Furagganan ok fine ... i am a apple sheep ... I kinda like Android ...,False
362,KEONS GAMING,My huawei had internal recording since andriod 9. Might get android 11 too,False
363,Zuhayr Zaheer,KEONS GAMING ye ikr,False
364,nama saya apa,@Zuhayr Zaheer did u guys (Apple) even open the comment section ffs?,False
365,Zuhayr Zaheer,@nama saya apa Yeah why?,False
366,Yago Soroka,Please someone help me. I can't do multi tasking with this update because it won't show my app list instead it says "screenshot" and "select" THIS IS ANNOYING,False
367,Zuhayr Zaheer,@Yago Soroka bruh this is android... ditch android and say welcome to samsung... samsung is the BEST =),False
368,Qosparta Animations,@Zuhayr Zaheer yeah... Just like android has had an app screen forever,False
369,TVkachu,I'll be pissed if they don't allow for both internal audio and microphone at the same time,False
370,Ibrahim TGD,and reset perms.,False
371,KENT CARGOPH,The Android 10 has it but it can't use both microphone and internal audio,False
372,KENT CARGOPH,@Brics Raneses same but I can't record both mic and internal,False
373,Brics Raneses,@KENT CARGOPH i can do it with my phone sir. There is a settings on that if your phone is realme 6i.,False
374,KENT CARGOPH,@Brics Raneses idk but I can't do both I can choose only one,False
375,fahad hashmi,Vivo v11 pro ka naam suna hai🤣🤣😂,False
376,SHETTY CREATIONS,Realy ?,False
377,SHETTY CREATIONS,@Хочу погладить Манула 😂😂😂 banned in india,False
378,Bharath,It's late for the second one. It should have already been rolled out in previous versions of Stock Android. Some features shown in the video are rolled out late.,False
379,Хочу погладить Манула,@SHETTY CREATIONS is all internet banned on India?So  use mobizen or another screen recorders.,False
380,SHETTY CREATIONS,@Хочу погладить Манула no need bro now a smartphone comes with screen recorder  inbuilt in os,False
381,Jinz7,Huh? I'm On Android 10 And I Have A Built-in Recorder That Can Record Internal Audio,False
382,Nammavar Kamal haasan,I got screen recorder as built in feature before 2 years in vivo phone in which its os was only android 8😂,False
383,K S,Already in mi phones,False
384,Sayooj Garrix,Me : having Android 5.1.1 lollipop 😭😭😭,False
385,MSF gaming and tech,@Sayooj Garrix hardboot your device to android 10 firmware then 🤷‍♂️,False
386,Kirby The Arale,@MSF gaming and tech so android pie is out of support.,False
387,Nick Mello,Getting Samsung Note phones are always so weird because you get an amazing phone with pretty good software and then a month later a brand new OS update. Its like getting a new phone again.,False
388,Rift Electro,People with phones from 2019 mostly  unless its Nokia or pixel,False
389,Abi NexTech,That question has been there since every new release!!,False
390,Mounir chuckie,And when wil it arrive !? ( samsung user),False
391,Arjun Pandi,my mi a3 will get it,False
392,Rudra N Roy,Samsung would ger 3 major updates. 🙂,False
393,SK ØØ7,@Rudra N Roy i use samsung 😁,False
394,Aaryan Shinde,The phones with Androidone like mi a3  motorola one  motorola action  etc. will get it.,False
395,KENT CARGOPH,My realme 6i is happy bc I'm Android 10 and it's after 2018,False
396,moblue 289,@TDG Chromium any xiaomi phone can get it after one month from Google phones. using custom Roms,False
397,Akash Sajjan,Well I have a poco f1  it has an sd 845 chipset  powerful enough to run android 11 12 13. Still xiaomi won’t be giving us the update. Problem with android is google has very less authority on deciding which phones get the update. I think google should make a no custom ui policy.,False
398,KENT CARGOPH,@Akash Sajjan what about mediatek g80?,False
399,Akash Sajjan,KENT CARGOPH if your phone is new then you might get it. Which phone are you using . I guess its realme.,False
400,KENT CARGOPH,@Akash Sajjan yep it's realme 6i,False
401,KENT CARGOPH,@Akash Sajjan it released on this year March I think,False
402,Akash Sajjan,KENT CARGOPH you might get the update next year around jan or feb,False
403,KENT CARGOPH,@Akash Sajjan oof that hurts.... anyways thanks for the info!,False
404,Joel V John,@M64 Serrano nokia too bro,False
405,Joel V John,Pixel  Nokia and Samsung will.surely have,False
406,Nirmal x,I got this update today on my pixel 2xl❤️,False
407,KENT CARGOPH,@Nirmal x woah!,False
408,Arrianus Unicus,Exactly,False
409,thelco1,@V Kat Samsung has had it for a while  as well. In fact they've had most of these features.,False
410,Bujaboy,@V Kat  Actually  Samsung  had that for years too.,False
411,pritam,Guys tell me   does it habe internal sound recording?,False
412,thelco1,@pritam Yes.,False
413,FLIM : Gaming Stuff,@V Kat lmao 😂Just because iOS got a feature that you could do in any android as well  doesn't mean iOS is better. So many things android has been able to do which are dreams for iOS users.,False
414,V Kat,FLIM : Gaming Stuff “iOS” is the most useless OS? 😂😂😂 are you sure about that? You know you just said really stupid shit  i can easily prove that Android is useless  to me at least  lets take sound editing  I tried Android for this  most of the apps that i need  just don’t exist on this platform  while on iOS i have pretty much everything i couldn’t even dream about  same thing with photo editing  only recently Adobe came out with some useful apps for Android  but again  same apps on iOS perform much better  and there are reasons for this  Android runs on 1000s different devices  while iOS runs on few  thats why it has its benefits  thats all  Android is more useful for some DIY shit  its open and you can do anything you like with it  but average consumer doesn’t give a shit about this... Im not saying Android is bad  its just iOS is better for most use cases we do every day... Now you tell me why iOS is useless? Especially when you have ability to jailbrake it and do anything you can imagine  please  im listening to you sir!,False
415,FLIM : Gaming Stuff,@V Kat you literally proved me right yourself 😂You need to JAILBREAK iOS for even the most basic stuff! All those things you can already do on Android!Apps not available? Are you alright? It has literally almost all the apps that you would get on iOS excluding of course official Apple apps. Maybe you would get them when you try to find rather than using your bloatware 😂And you said it yourself! iOS is only good for the basic things. It can't even do anything extraordinary or special! Anything possible on iOS that is not on Android? 🤔Plus  saying that jailbreaking gives you access is the most pointless argument! 😂That isn't even official! If that's the case  root and Android and see what all it can do! Probably you can't even imagine its power in your dreams!Android is the best for both every-day work and DIY stuff that you iOS users can't even do in your dreams 😂I mean  you can't even do customisations on your OWN phone! 🤣🤣🤣🤣,False
416,V Kat,FLIM : Gaming Stuff O yesss!!! The holy grail of all Android fans “the holy customization” you telling me about how good Android? Believe me i know much more about these platforms than you can imagine  because i owned both of them  I’m a busy person  i don’t have time for some stupid customization shit  changing icons  make them fly or talk  lets leave it to teenagers like you  in not saying im old  (34) but all this “customization” hype  is over rated  at the end of day you just want things to work the way they should... By the way i just checked for some apps that i was looking for on Android  and they still don’t exist  because of the latency issues with Android  and for professional stuff  im using windows or macOS if im home  Apps that don’t exist on Android: Sugar Bytes (not even one app from them) Waves (not even one) Shell i continue with apps that don’t exist on Android? Those are not made apple by the way!,False
417,thelco1,@V Kat No one ever said iOS was useless so why are you arguing lmao. There are many sound editing apps on Android. It's all just up to personal preference. I believe iOS and Android both have really strong features. It's just up to that user's desires and tastes.,False
418,Mez352,@V Kat at least on android u can get paid stuff for free  i shouldn't mention this  but it's definitely a plus,False
419,Windows 7,i have it in Android 9... built in....,False
420,SOUMYA DIPTA BORAL,@Windows 7 that is your UI feature  not android feature,False
421,Zuhayr Zaheer,Tbh APPLE HAD THIS FOR MANY YEARS LOL 😂,False
422,Teesoar,Samsung users that already have it 👁️👄👁️,False
423,SOUMYA DIPTA BORAL,@Teesoar In flagship and premium midrange phones....not in all!!,False
424,Piano cantabile,I already have it on my OPPO,False
425,thelco1,@Zuhayr Zaheer 2017......3 years is many years?,False
426,Zuhayr Zaheer,thelco1 yeah ...,False
427,Zuhayr Zaheer,thelco1 finally someone gets it,False
428,Christian Vlogs,THIS IS WHAT WE'VE BEEN WAITING FOR!!!,False
429,Zuhayr Zaheer,Christian Vlogs bruh ... Samsung and apple had this years ago ... Y’all missing out in a lot of stuff,False
430,Shep Unstoppable,Yup! Now I don't need to download an app,False
431,Christian Vlogs,@Zuhayr Zaheer YES I KNOW 🙂 BUT I'VE BEEN USING VIVO PHONE 🙂🙂,False
432,Zuhayr Zaheer,Christian Vlogs good for you! 😃,False
433,Darth El,@V Kat and thats exactly why ios is behind android  lack of individuality. You yourself said customization is overrated but who cares about you? There are a plethora of xda developers from your age and up who's passion is to increase the functionality and customization of android. There are millions of people who grow tired of how a launcher looks  how an app works  or how their phones basic core functions operate and want to change it. There are people who want to make their phones better  without waiting for an annual update that may or may not fit their needs. Should they be blocked because pretentious pricks like you deem it unnecessary? Customization and freedom are never bad things. You dont like it? Fine do you. But dont limit the experiences of others based on your whims and biasCute how you think apps not being on android matters considering android has more apps than the app store on the play store alone. There are dozens of other venders to chose from like galaxy apps and aptode.,False
434,Derp,@V Kat Android is useless to you  and iOS is useless to me. No need to write entire essays in the youtube comment section arguing about your opinion lmao,False
435,Abdul Rasheed,That's  a great feautures for gamers,False
436,Yusef Hawi,agreed 100%,False
437,Ibrahim Jawad Syed,Which companies have added with their software skins from like android t,False
438,k,Xiaomi phones have this since 2 years,False
439,SOUMYA DIPTA BORAL,@k Xiaomi phones also have ads since 2 yrs!!😏😏,False
440,Sîrbescu Leonardo Marco,It's already on Android 10,False
441,KENT CARGOPH,Yes it improves my YouTube contents,False
442,AkkordPiano boyyy,i had a screen recorder on my 1st smartphone huawei p9 lite 4 yrs ago  on my huawei p smart and now also on my one plusedit: i thought all phones had a screen recorder,False
